kestrel_call,confidence,depth_score,haplo_count,flag,is_frameshift,vntr_coverage_mean,vntr_coverage_median,analysis_time_seconds,pair_id,condition,coverage_fraction,coverage_label,source_experiment
Insertion,High_Precision*,0.0099521678753278,75.0,Not flagged,True,249.38,85.0,3.579182,pair_4050,mutated,75.0,ds75,atypical
Insertion,High_Precision,0.005902192242833,34.0,Not flagged,True,170.47,58.0,3.559837,pair_4050,mutated,50.0,ds50,atypical
Insertion,High_Precision,0.0061903533660046,75.0,Not flagged,True,86.67,26.0,3.156795,pair_4050,mutated,25.0,ds25,atypical
,Negative,,,,False,46.77,15.0,2.301666,pair_4050,mutated,12.5,ds12,atypical
,Negative,,,,False,24.68,9.0,1.7691,pair_4050,mutated,6.25,ds6,atypical
,Negative,,,,False,307.98,113.0,3.310019,pair_4051,normal,75.0,ds75,atypical
,Negative,,,,False,207.4,75.0,3.212625,pair_4051,normal,50.0,ds50,atypical
,Negative,,,,False,104.84,37.0,2.637699,pair_4051,normal,25.0,ds25,atypical
,Negative,,,,False,58.29,19.0,2.114018,pair_4051,normal,12.5,ds12,atypical
,Negative,,,,False,33.16,14.0,2.20685,pair_4051,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0233641042398496,117.0,Not flagged,True,274.44,110.0,2.583673,pair_4051,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.0523988503205836,345.0,Not flagged,True,188.04,77.0,2.220808,pair_4051,mutated,50.0,ds50,atypical
Insertion,High_Precision*,0.0539226519337016,351.0,Not flagged,True,105.44,44.5,2.651146,pair_4051,mutated,25.0,ds25,atypical
Insertion,High_Precision*,0.0542495479204339,352.0,Not flagged,True,52.77,23.0,2.584774,pair_4051,mutated,12.5,ds12,atypical
Insertion,High_Precision,0.0461121157323689,357.0,Not flagged,True,30.51,15.0,2.613466,pair_4051,mutated,6.25,ds6,atypical
,Negative,,,,False,261.86,134.0,3.390754,pair_4052,normal,75.0,ds75,atypical
,Negative,,,,False,175.66,88.0,2.965549,pair_4052,normal,50.0,ds50,atypical
,Negative,,,,False,89.79,44.0,2.990803,pair_4052,normal,25.0,ds25,atypical
,Negative,,,,False,45.91,23.0,2.313118,pair_4052,normal,12.5,ds12,atypical
,Negative,,,,False,24.7,13.0,2.044406,pair_4052,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0376193149915777,316.0,Not flagged,True,262.37,123.0,3.594035,pair_4052,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.0361530857223556,321.0,Not flagged,True,176.82,88.0,3.4703,pair_4052,mutated,50.0,ds50,atypical
Insertion,High_Precision*,0.0378935636667595,108.0,Not flagged,True,89.73,42.0,3.117573,pair_4052,mutated,25.0,ds25,atypical
Insertion,High_Precision*,0.0424785658612626,101.0,Not flagged,True,45.5,22.0,2.315773,pair_4052,mutated,12.5,ds12,atypical
Insertion,High_Precision,0.045360824742268,284.0,Not flagged,True,24.46,12.0,2.056859,pair_4052,mutated,6.25,ds6,atypical
,Negative,,,,False,279.26,93.0,3.336048,pair_4053,normal,75.0,ds75,atypical
,Negative,,,,False,187.21,65.0,3.267435,pair_4053,normal,50.0,ds50,atypical
,Negative,,,,False,97.76,37.0,2.826712,pair_4053,normal,25.0,ds25,atypical
,Negative,,,,False,49.22,20.0,2.103592,pair_4053,normal,12.5,ds12,atypical
,Negative,,,,False,26.57,12.0,2.125343,pair_4053,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0056350429231785,54.0,Not flagged,True,281.62,92.0,3.585174,pair_4053,mutated,75.0,ds75,atypical
Insertion,High_Precision,0.0061728395061728,100.0,Not flagged,True,193.78,60.0,3.264645,pair_4053,mutated,50.0,ds50,atypical
Insertion,High_Precision,0.0066716085989621,114.0,Not flagged,True,97.15,31.0,2.364713,pair_4053,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.0097046413502109,315.0,Not flagged,True,49.48,16.0,2.506381,pair_4053,mutated,12.5,ds12,atypical
,Negative,,,,False,26.67,8.0,1.702748,pair_4053,mutated,6.25,ds6,atypical
,Negative,,,,False,277.06,127.0,3.163133,pair_4054,normal,75.0,ds75,atypical
,Negative,,,,False,187.48,86.0,2.485907,pair_4054,normal,50.0,ds50,atypical
,Negative,,,,False,93.4,42.0,2.23095,pair_4054,normal,25.0,ds25,atypical
,Negative,,,,False,46.84,19.0,1.998497,pair_4054,normal,12.5,ds12,atypical
,Negative,,,,False,24.97,11.0,1.3992,pair_4054,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0096122193692804,92.0,Not flagged,True,268.1,119.0,2.621437,pair_4054,mutated,75.0,ds75,atypical
Insertion,High_Precision,0.0117750219215833,38.0,Not flagged,True,179.93,79.0,2.317061,pair_4054,mutated,50.0,ds50,atypical
Insertion,High_Precision*,0.0351329892814609,315.0,Not flagged,True,89.67,42.0,2.755158,pair_4054,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.0167364016736401,308.0,Not flagged,True,44.33,22.0,2.847516,pair_4054,mutated,12.5,ds12,atypical
,Negative,,,,False,25.33,11.0,1.794269,pair_4054,mutated,6.25,ds6,atypical
,Negative,,,,False,283.48,100.0,3.155084,pair_4055,normal,75.0,ds75,atypical
,Negative,,,,False,192.43,72.0,2.669874,pair_4055,normal,50.0,ds50,atypical
,Negative,,,,False,97.99,38.0,1.938247,pair_4055,normal,25.0,ds25,atypical
,Negative,,,,False,49.16,19.0,1.679848,pair_4055,normal,12.5,ds12,atypical
,Negative,,,,False,26.09,9.0,1.386025,pair_4055,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0159709618874773,237.0,Not flagged,True,278.34,104.0,3.77184,pair_4055,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.0199269345732314,264.0,Not flagged,True,186.73,66.0,3.688109,pair_4055,mutated,50.0,ds50,atypical
Insertion,High_Precision*,0.0193087781924387,320.0,Not flagged,True,94.21,33.0,3.112397,pair_4055,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.0249052517596101,320.0,Not flagged,True,47.26,16.0,2.151627,pair_4055,mutated,12.5,ds12,atypical
Insertion,High_Precision,0.0333333333333333,329.0,Not flagged,True,25.43,10.0,1.826114,pair_4055,mutated,6.25,ds6,atypical
,Negative,,,,False,228.45,132.0,3.363537,pair_4056,normal,75.0,ds75,atypical
,Negative,,,,False,159.18,91.0,2.713297,pair_4056,normal,50.0,ds50,atypical
,Negative,,,,False,82.91,49.0,2.355454,pair_4056,normal,25.0,ds25,atypical
,Negative,,,,False,41.65,23.0,2.049198,pair_4056,normal,12.5,ds12,atypical
,Negative,,,,False,22.49,13.0,1.858609,pair_4056,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0196111869031377,54.0,Not flagged,True,271.8,157.0,2.710122,pair_4056,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.0371205090812674,303.0,Not flagged,True,182.34,108.0,2.49278,pair_4056,mutated,50.0,ds50,atypical
Insertion,High_Precision*,0.0447504302925989,336.0,Not flagged,True,91.9,53.0,2.600699,pair_4056,mutated,25.0,ds25,atypical
Insertion,High_Precision*,0.045768566493955,323.0,Not flagged,True,46.89,30.0,2.677036,pair_4056,mutated,12.5,ds12,atypical
Insertion,High_Precision,0.0419815281276238,314.0,Not flagged,True,24.86,15.0,2.541298,pair_4056,mutated,6.25,ds6,atypical
,Negative,,,,False,277.27,98.0,3.295758,pair_4057,normal,75.0,ds75,atypical
,Negative,,,,False,186.27,62.0,2.852054,pair_4057,normal,50.0,ds50,atypical
,Negative,,,,False,94.96,31.0,2.555126,pair_4057,normal,25.0,ds25,atypical
,Negative,,,,False,49.26,15.0,2.155459,pair_4057,normal,12.5,ds12,atypical
,Negative,,,,False,27.8,9.0,1.509642,pair_4057,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0192373586568113,119.0,Not flagged,True,280.1,84.0,3.595781,pair_4057,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.0186080057699242,119.0,Not flagged,True,189.34,60.0,3.258578,pair_4057,mutated,50.0,ds50,atypical
Insertion,High_Precision*,0.0181871516573775,289.0,Not flagged,True,95.03,31.0,2.232616,pair_4057,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.0239642567018684,289.0,Not flagged,True,49.59,15.0,2.351797,pair_4057,mutated,12.5,ds12,atypical
Insertion,High_Precision,0.0250391236306729,288.0,Not flagged,True,26.94,8.0,2.069448,pair_4057,mutated,6.25,ds6,atypical
,Negative,,,,False,282.91,115.0,2.507192,pair_4058,normal,75.0,ds75,atypical
,Negative,,,,False,190.88,81.0,2.345768,pair_4058,normal,50.0,ds50,atypical
,Negative,,,,False,95.99,43.0,2.293429,pair_4058,normal,25.0,ds25,atypical
,Negative,,,,False,50.45,21.0,2.045366,pair_4058,normal,12.5,ds12,atypical
,Negative,,,,False,27.28,11.0,1.921958,pair_4058,normal,6.25,ds6,atypical
,Negative,,,,False,252.49,103.0,3.351878,pair_4058,mutated,75.0,ds75,atypical
,Negative,,,,False,175.1,69.0,3.139988,pair_4058,mutated,50.0,ds50,atypical
,Negative,,,,False,87.87,37.0,2.669884,pair_4058,mutated,25.0,ds25,atypical
,Negative,,,,False,45.31,19.0,2.107885,pair_4058,mutated,12.5,ds12,atypical
,Negative,,,,False,25.59,11.0,1.61635,pair_4058,mutated,6.25,ds6,atypical
,Negative,,,,False,283.21,78.0,2.519426,pair_4059,normal,75.0,ds75,atypical
,Negative,,,,False,191.84,53.0,2.013478,pair_4059,normal,50.0,ds50,atypical
,Negative,,,,False,96.42,26.0,2.293475,pair_4059,normal,25.0,ds25,atypical
,Negative,,,,False,50.14,14.5,1.933706,pair_4059,normal,12.5,ds12,atypical
,Negative,,,,False,28.6,8.0,1.703865,pair_4059,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0365114454824217,291.0,Not flagged,True,288.48,87.0,2.590287,pair_4059,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.0415140415140415,294.0,Not flagged,True,195.96,59.0,2.499121,pair_4059,mutated,50.0,ds50,atypical
Insertion,High_Precision*,0.0483936559577063,291.0,Not flagged,True,98.98,29.0,2.52431,pair_4059,mutated,25.0,ds25,atypical
Insertion,High_Precision*,0.0485197368421052,291.0,Not flagged,True,49.8,16.0,2.429402,pair_4059,mutated,12.5,ds12,atypical
Insertion,High_Precision,0.0286919831223628,294.0,Not flagged,True,28.93,10.0,2.044528,pair_4059,mutated,6.25,ds6,atypical
,Negative,,,,False,319.14,140.0,2.589761,pair_4060,normal,75.0,ds75,atypical
,Negative,,,,False,216.47,100.0,2.328753,pair_4060,normal,50.0,ds50,atypical
,Negative,,,,False,112.11,52.0,2.221971,pair_4060,normal,25.0,ds25,atypical
,Negative,,,,False,60.92,27.0,2.269358,pair_4060,normal,12.5,ds12,atypical
,Negative,,,,False,32.98,16.0,2.091783,pair_4060,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.033771667662881,264.0,Not flagged,True,320.45,128.0,3.486328,pair_4060,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.0384615384615384,264.0,Not flagged,True,217.03,90.0,3.551351,pair_4060,mutated,50.0,ds50,atypical
Insertion,High_Precision*,0.0398365679264555,269.0,Not flagged,True,111.67,50.0,2.499368,pair_4060,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.0460717749757517,290.0,Not flagged,True,59.67,27.0,2.55299,pair_4060,mutated,12.5,ds12,atypical
Insertion,High_Precision,0.0490296220633299,277.0,Not flagged,True,30.48,13.0,2.304918,pair_4060,mutated,6.25,ds6,atypical
,Negative,,,,False,267.73,139.0,3.272064,pair_4061,normal,75.0,ds75,atypical
,Negative,,,,False,182.25,95.0,2.870286,pair_4061,normal,50.0,ds50,atypical
,Negative,,,,False,92.82,47.5,2.259928,pair_4061,normal,25.0,ds25,atypical
,Negative,,,,False,46.09,21.0,2.020852,pair_4061,normal,12.5,ds12,atypical
,Negative,,,,False,24.4,10.0,1.661766,pair_4061,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0243692506320942,266.0,Not flagged,True,272.87,135.0,2.683776,pair_4061,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.0266743269862114,266.0,Not flagged,True,185.55,97.0,2.526121,pair_4061,mutated,50.0,ds50,atypical
Insertion,High_Precision*,0.0198771816418875,22.0,Not flagged,True,94.65,47.0,2.759876,pair_4061,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.0215462610899873,20.0,Not flagged,True,48.6,23.0,2.804465,pair_4061,mutated,12.5,ds12,atypical
Insertion,High_Precision,0.0194426441996111,269.0,Not flagged,True,25.47,12.0,1.932587,pair_4061,mutated,6.25,ds6,atypical
,Negative,,,,False,263.76,105.0,2.3206,pair_4062,normal,75.0,ds75,atypical
,Negative,,,,False,182.16,75.5,2.01779,pair_4062,normal,50.0,ds50,atypical
,Negative,,,,False,94.24,40.0,1.794838,pair_4062,normal,25.0,ds25,atypical
,Negative,,,,False,47.71,21.0,1.706909,pair_4062,normal,12.5,ds12,atypical
,Negative,,,,False,26.47,12.0,1.596781,pair_4062,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0317339232588298,275.0,Not flagged,True,270.59,107.0,3.227384,pair_4062,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.0353821728283057,252.0,Not flagged,True,183.06,73.5,2.746791,pair_4062,mutated,50.0,ds50,atypical
Insertion,High_Precision*,0.0372612948299953,264.0,Not flagged,True,93.74,37.0,2.671095,pair_4062,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.0468227424749163,227.0,Not flagged,True,48.12,20.0,1.984913,pair_4062,mutated,12.5,ds12,atypical
Insertion,High_Precision,0.0249739854318418,263.0,Not flagged,True,25.73,11.0,1.742321,pair_4062,mutated,6.25,ds6,atypical
,Negative,,,,False,276.17,115.0,3.470045,pair_4063,normal,75.0,ds75,atypical
,Negative,,,,False,184.99,77.0,3.181621,pair_4063,normal,50.0,ds50,atypical
,Negative,,,,False,93.45,39.0,2.599002,pair_4063,normal,25.0,ds25,atypical
,Negative,,,,False,46.78,18.0,1.817538,pair_4063,normal,12.5,ds12,atypical
,Negative,,,,False,25.09,12.0,1.423636,pair_4063,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0137804317868626,238.0,Not flagged,True,275.07,100.0,2.751455,pair_4063,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.0152269108280254,20.0,Not flagged,True,188.84,67.0,2.592678,pair_4063,mutated,50.0,ds50,atypical
Insertion,High_Precision,0.0160706201901312,237.0,Not flagged,True,95.99,35.0,2.468916,pair_4063,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.0168904287570376,238.0,Not flagged,True,50.28,17.0,2.415586,pair_4063,mutated,12.5,ds12,atypical
,Negative,,,,False,27.56,9.0,2.040457,pair_4063,mutated,6.25,ds6,atypical
,Negative,,,,False,267.01,128.0,3.579205,pair_4064,normal,75.0,ds75,atypical
,Negative,,,,False,179.57,81.0,3.14364,pair_4064,normal,50.0,ds50,atypical
,Negative,,,,False,90.89,43.0,2.766978,pair_4064,normal,25.0,ds25,atypical
,Negative,,,,False,47.18,23.0,2.081429,pair_4064,normal,12.5,ds12,atypical
,Negative,,,,False,25.37,11.0,2.155301,pair_4064,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0220583305397251,278.0,Not flagged,True,268.54,112.0,3.227729,pair_4064,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.0239525189005864,291.0,Not flagged,True,182.47,75.0,2.786227,pair_4064,mutated,50.0,ds50,atypical
Insertion,High_Precision*,0.0359477124183006,291.0,Not flagged,True,93.99,42.0,2.511622,pair_4064,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.0323185011709601,275.0,Not flagged,True,47.64,20.0,2.813218,pair_4064,mutated,12.5,ds12,atypical
Insertion,High_Precision,0.0193014705882352,288.0,Not flagged,True,26.57,12.0,2.590456,pair_4064,mutated,6.25,ds6,atypical
,Negative,,,,False,282.64,92.0,3.316601,pair_4065,normal,75.0,ds75,atypical
,Negative,,,,False,191.19,65.0,3.046311,pair_4065,normal,50.0,ds50,atypical
,Negative,,,,False,96.47,36.0,2.367278,pair_4065,normal,25.0,ds25,atypical
,Negative,,,,False,50.04,21.0,1.73309,pair_4065,normal,12.5,ds12,atypical
,Negative,,,,False,27.94,12.0,1.572355,pair_4065,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0139086357173765,245.0,Not flagged,True,280.23,95.0,2.927515,pair_4065,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.0122179685590942,245.0,Not flagged,True,188.5,70.0,2.473516,pair_4065,mutated,50.0,ds50,atypical
Insertion,High_Precision*,0.0210332103321033,245.0,Not flagged,True,97.09,38.0,2.47509,pair_4065,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.0240963855421686,243.0,Not flagged,True,51.54,20.0,2.104133,pair_4065,mutated,12.5,ds12,atypical
Insertion,Low_Precision,0.0083449235048678,245.0,Not flagged,True,28.27,10.0,1.798598,pair_4065,mutated,6.25,ds6,atypical
,Negative,,,,False,267.56,99.0,2.18604,pair_4066,normal,75.0,ds75,atypical
,Negative,,,,False,185.71,68.0,1.708844,pair_4066,normal,50.0,ds50,atypical
,Negative,,,,False,93.94,34.0,1.54567,pair_4066,normal,25.0,ds25,atypical
,Negative,,,,False,48.63,17.0,1.402535,pair_4066,normal,12.5,ds12,atypical
,Negative,,,,False,26.3,9.0,1.370815,pair_4066,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.026469880484479,131.0,Not flagged,True,268.63,105.0,3.497475,pair_4066,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.0258696471179203,129.0,Not flagged,True,183.83,75.0,3.025983,pair_4066,mutated,50.0,ds50,atypical
Insertion,High_Precision*,0.0312649164677804,131.0,Not flagged,True,92.19,37.0,2.887716,pair_4066,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.0215475024485798,131.0,Not flagged,True,48.57,19.0,2.229869,pair_4066,mutated,12.5,ds12,atypical
Insertion,Low_Precision,0.0164083865086599,116.0,Not flagged,True,27.54,12.0,1.732033,pair_4066,mutated,6.25,ds6,atypical
,Negative,,,,False,284.9,89.0,2.432545,pair_4067,normal,75.0,ds75,atypical
,Negative,,,,False,193.71,59.0,2.357138,pair_4067,normal,50.0,ds50,atypical
,Negative,,,,False,99.41,28.0,2.173754,pair_4067,normal,25.0,ds25,atypical
,Negative,,,,False,50.72,16.0,1.811643,pair_4067,normal,12.5,ds12,atypical
,Negative,,,,False,26.98,8.0,1.443295,pair_4067,normal,6.25,ds6,atypical
Insertion,High_Precision,0.0065647266031542,228.0,Not flagged,True,283.52,87.0,2.608063,pair_4067,mutated,75.0,ds75,atypical
Insertion,High_Precision,0.0070081328949645,228.0,Not flagged,True,191.93,56.0,2.186281,pair_4067,mutated,50.0,ds50,atypical
Insertion,High_Precision,0.0078407720144752,245.0,Not flagged,True,99.27,29.0,2.423973,pair_4067,mutated,25.0,ds25,atypical
Insertion,Low_Precision,0.0051387461459403,244.0,Not flagged,True,51.53,15.0,2.254496,pair_4067,mutated,12.5,ds12,atypical
,Negative,,,,False,28.14,9.0,1.328263,pair_4067,mutated,6.25,ds6,atypical
,Negative,,,,False,289.21,89.0,3.102991,pair_4068,normal,75.0,ds75,atypical
,Negative,,,,False,194.68,64.0,2.615766,pair_4068,normal,50.0,ds50,atypical
,Negative,,,,False,98.2,33.0,2.245996,pair_4068,normal,25.0,ds25,atypical
,Negative,,,,False,51.38,20.0,2.253499,pair_4068,normal,12.5,ds12,atypical
,Negative,,,,False,27.11,13.0,1.709477,pair_4068,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0080284881838782,267.0,Not flagged,True,261.25,86.0,3.467958,pair_4068,mutated,75.0,ds75,atypical
,Negative,,,,False,185.52,64.0,3.212932,pair_4068,mutated,50.0,ds50,atypical
Insertion,High_Precision,0.0094661113214691,265.0,Not flagged,True,94.12,32.0,2.795211,pair_4068,mutated,25.0,ds25,atypical
,Negative,,,,False,48.59,17.0,1.965528,pair_4068,mutated,12.5,ds12,atypical
,Negative,,,,False,26.1,9.0,1.682717,pair_4068,mutated,6.25,ds6,atypical
,Negative,,,,False,270.36,118.0,3.464206,pair_4069,normal,75.0,ds75,atypical
,Negative,,,,False,184.84,79.0,2.747905,pair_4069,normal,50.0,ds50,atypical
,Negative,,,,False,94.22,45.0,2.596429,pair_4069,normal,25.0,ds25,atypical
,Negative,,,,False,48.01,23.0,1.804388,pair_4069,normal,12.5,ds12,atypical
,Negative,,,,False,25.87,11.0,1.508857,pair_4069,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0214520389100045,258.0,Not flagged,True,263.85,113.0,3.655611,pair_4069,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.0203480931661121,260.0,Not flagged,True,176.7,73.0,3.351846,pair_4069,mutated,50.0,ds50,atypical
Insertion,High_Precision,0.0187805505531258,260.0,Not flagged,True,91.76,39.0,2.97808,pair_4069,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.0269556025369978,260.0,Not flagged,True,46.16,22.0,2.184948,pair_4069,mutated,12.5,ds12,atypical
,Negative,,,,False,24.55,11.0,1.449585,pair_4069,mutated,6.25,ds6,atypical
,Negative,,,,False,284.97,115.0,2.882802,pair_4070,normal,75.0,ds75,atypical
,Negative,,,,False,192.21,77.0,2.285918,pair_4070,normal,50.0,ds50,atypical
,Negative,,,,False,96.85,36.0,2.23908,pair_4070,normal,25.0,ds25,atypical
,Negative,,,,False,48.65,23.0,2.233761,pair_4070,normal,12.5,ds12,atypical
,Negative,,,,False,26.13,11.0,2.237863,pair_4070,normal,6.25,ds6,atypical
,Negative,,,,False,271.11,105.0,3.383938,pair_4070,mutated,75.0,ds75,atypical
,Negative,,,,False,182.59,72.0,3.30116,pair_4070,mutated,50.0,ds50,atypical
,Negative,,,,False,96.74,37.0,2.49715,pair_4070,mutated,25.0,ds25,atypical
,Negative,,,,False,49.46,20.0,1.800629,pair_4070,mutated,12.5,ds12,atypical
,Negative,,,,False,26.6,11.0,1.802366,pair_4070,mutated,6.25,ds6,atypical
,Negative,,,,False,283.38,117.0,2.459707,pair_4071,normal,75.0,ds75,atypical
,Negative,,,,False,189.89,78.0,2.071771,pair_4071,normal,50.0,ds50,atypical
,Negative,,,,False,96.11,40.0,2.215297,pair_4071,normal,25.0,ds25,atypical
,Negative,,,,False,47.63,17.0,2.145087,pair_4071,normal,12.5,ds12,atypical
,Negative,,,,False,25.52,10.0,1.867316,pair_4071,normal,6.25,ds6,atypical
Insertion,High_Precision*,0.0105431026845042,8.0,Not flagged,True,281.17,112.0,2.670479,pair_4071,mutated,75.0,ds75,atypical
Insertion,High_Precision*,0.012951394179491,9.0,Not flagged,True,187.83,73.0,2.305969,pair_4071,mutated,50.0,ds50,atypical
Insertion,High_Precision*,0.0201195509549497,372.0,Not flagged,True,95.01,40.0,2.703596,pair_4071,mutated,25.0,ds25,atypical
Insertion,High_Precision,0.0208393632416787,362.0,Not flagged,True,48.08,20.0,2.562013,pair_4071,mutated,12.5,ds12,atypical
Insertion,High_Precision,0.0175339366515837,364.0,Not flagged,True,26.38,11.0,2.023831,pair_4071,mutated,6.25,ds6,atypical
,Negative,,,,False,281.46,89.0,2.770466,pair_4072,normal,75.0,ds75,atypical
,Negative,,,,False,191.46,63.0,2.429238,pair_4072,normal,50.0,ds50,atypical
,Negative,,,,False,97.93,35.0,2.423014,pair_4072,normal,25.0,ds25,atypical
,Negative,,,,False,50.92,18.0,2.371392,pair_4072,normal,12.5,ds12,atypical
,Negative,,,,False,26.51,8.0,1.6433,pair_4072,normal,6.25,ds6,atypical
Insertion,High_Precision,0.0062172774869109,15.0,Not flagged,True,247.57,84.0,3.808653,pair_4072,mutated,75.0,ds75,atypical
Insertion,High_Precision,0.0064883995281163,10.0,Not flagged,True,167.16,61.0,3.306243,pair_4072,mutated,50.0,ds50,atypical
Insertion,High_Precision,0.005402276673741,15.0,Not flagged,True,92.13,32.0,3.157589,pair_4072,mutated,25.0,ds25,atypical
,Negative,,,,False,49.6,17.0,2.272524,pair_4072,mutated,12.5,ds12,atypical
,Negative,,,,False,26.7,8.0,1.596434,pair_4072,mutated,6.25,ds6,atypical
,Negative,,,,False,273.28,100.0,3.441094,pair_4073,normal,75.0,ds75,atypical
,Negative,,,,False,184.53,68.0,3.053778,pair_4073,normal,50.0,ds50,atypical
,Negative,,,,False,93.03,34.0,2.818582,pair_4073,normal,25.0,ds25,atypical
,Negative,,,,False,48.05,18.0,2.177729,pair_4073,normal,12.5,ds12,atypical
,Negative,,,,False,26.37,10.0,1.386732,pair_4073,normal,6.25,ds6,atypical
,Negative,,,,False,273.84,102.0,3.387966,pair_4073,mutated,75.0,ds75,atypical
,Negative,,,,False,186.7,69.0,2.76446,pair_4073,mutated,50.0,ds50,atypical
,Negative,,,,False,93.82,36.0,2.279097,pair_4073,mutated,25.0,ds25,atypical
,Negative,,,,False,47.97,18.0,1.69615,pair_4073,mutated,12.5,ds12,atypical
,Negative,,,,False,26.23,10.0,1.389523,pair_4073,mutated,6.25,ds6,atypical
,Negative,,,,False,282.3,104.0,3.502048,pair_4074,normal,75.0,ds75,atypical
,Negative,,,,False,191.5,69.0,2.916345,pair_4074,normal,50.0,ds50,atypical
,Negative,,,,False,96.17,34.0,2.669784,pair_4074,normal,25.0,ds25,atypical
,Negative,,,,False,48.77,18.0,2.04758,pair_4074,normal,12.5,ds12,atypical
,Negative,,,,False,26.3,10.0,1.508668,pair_4074,normal,6.25,ds6,atypical
,Negative,,,,False,279.41,91.0,3.200903,pair_4074,mutated,75.0,ds75,atypical
,Negative,,,,False,188.04,61.0,3.192848,pair_4074,mutated,50.0,ds50,atypical
,Negative,,,,False,94.28,30.0,2.800554,pair_4074,mutated,25.0,ds25,atypical
,Negative,,,,False,47.62,16.0,2.104983,pair_4074,mutated,12.5,ds12,atypical
,Negative,,,,False,26.8,10.0,1.563154,pair_4074,mutated,6.25,ds6,atypical
,Negative,,,,False,275.59,99.0,3.253055,pair_4075,normal,75.0,ds75,atypical
,Negative,,,,False,185.49,66.0,2.980168,pair_4075,normal,50.0,ds50,atypical
,Negative,,,,False,97.07,33.0,2.584179,pair_4075,normal,25.0,ds25,atypical
,Negative,,,,False,49.49,16.0,1.907349,pair_4075,normal,12.5,ds12,atypical
,Negative,,,,False,26.4,9.0,1.933827,pair_4075,normal,6.25,ds6,atypical
,Negative,,,,False,275.05,99.0,3.403299,pair_4075,mutated,75.0,ds75,atypical
,Negative,,,,False,188.17,65.0,3.029925,pair_4075,mutated,50.0,ds50,atypical
,Negative,,,,False,98.33,34.0,2.350785,pair_4075,mutated,25.0,ds25,atypical
,Negative,,,,False,50.04,17.0,2.334576,pair_4075,mutated,12.5,ds12,atypical
,Negative,,,,False,27.33,11.0,1.454598,pair_4075,mutated,6.25,ds6,atypical
,Negative,,,,False,286.65,74.0,2.822829,pair_4076,normal,75.0,ds75,atypical
,Negative,,,,False,193.69,51.0,2.178856,pair_4076,normal,50.0,ds50,atypical
,Negative,,,,False,99.27,23.0,2.364264,pair_4076,normal,25.0,ds25,atypical
,Negative,,,,False,51.28,14.0,2.338624,pair_4076,normal,12.5,ds12,atypical
,Negative,,,,False,28.48,9.0,1.550652,pair_4076,normal,6.25,ds6,atypical
,Negative,,,,False,283.87,78.0,3.322484,pair_4076,mutated,75.0,ds75,atypical
,Negative,,,,False,195.95,54.0,3.03502,pair_4076,mutated,50.0,ds50,atypical
,Negative,,,,False,100.06,26.0,2.403589,pair_4076,mutated,25.0,ds25,atypical
,Negative,,,,False,50.69,14.0,1.989569,pair_4076,mutated,12.5,ds12,atypical
,Negative,,,,False,27.11,7.0,1.43733,pair_4076,mutated,6.25,ds6,atypical
